2025-10-18 07:20:11,091 [INFO] Adding job tentatively -- it will be properly scheduled when the scheduler starts
2025-10-18 07:20:11,091 [INFO] 定时爬虫调度器启动，每2小时执行一次任务
2025-10-18 07:20:11,092 [INFO] Added job "run_spider" to job store "default"
2025-10-18 07:20:11,092 [INFO] Scheduler started
2025-10-18 07:35:01,107 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:35:11,095 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:35:21,100 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:35:31,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:35:41,093 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:35:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:35:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:01,092 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:11,099 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:21,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:21 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:31,102 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:31 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:41,096 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:41 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:36:51,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:36:51 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:37:01,105 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:01 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:37:11,103 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:11 CST)" skipped: maximum number of running instances reached (1)
2025-10-18 07:37:21,098 [WARNING] Execution of job "run_spider (trigger: interval[0:00:10], next run at: 2025-10-18 07:37:21 CST)" skipped: maximum number of running instances reached (1)
